RunId,ConfigId,ConfigName,PipelineName,PipelinePath,SourceSystem,TargetName,EnvironmentName,StartTime,EndTime,Status,TriggerType,TriggeredBy,TotalTasks,SuccessTasks,FailedTasks,SkippedTasks,RestartFlag,AttemptNumber,CreatedAt,PipelineRunId
20260813090441,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-13T09:05:34.050Z,2026-08-13T09:09:56.342Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-13T09:04:46.939Z,68515acd-d42e-4d53-98a3-ea8ddd26175f
20260812110226,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T11:44:27.533Z,2026-08-12T11:50:15.623Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,1,2,2026-08-12T11:44:45.707Z,707a824e-33de-4319-b626-cf63a3508155
20260823163822,103,Active Directory Bronze Pipeline,nb_activedirectory_src_to_brz,/notebooks/nb_activedirectory_src_to_brz,Active Directory,BR,DEV,2026-08-23T16:38:30.456Z,2026-08-23T16:38:30.456Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-23T16:38:30.456Z,10591_987-arf5680987qw-09870009098
202608241506698226,28,SAMMS FormQuestionAnswers Bronze Pipeline,pl_execute_form_questionanswers,/pipelines/pl_forms_samms_to_lakehouse,SAMMS,BR,DEV,2026-08-24T15:07:04.552Z,2026-08-24T15:25:08.547Z,SUCCESS,SCHEDULE,Fabric,2,2,0,0,0,1,2026-08-24T15:07:04.552Z,13c13418-73a4-42bd-b6f1-04e34ee93bae
20260812170829,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T18:30:35.568Z,2026-08-12T18:34:53.630Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,3,2026-08-12T18:30:37.179Z,834aed09-160f-4574-8301-b233c796f637
20260812110226,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T11:02:26.927Z,2026-08-12T11:06:03.340Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-12T11:02:31.537Z,92859603-ed5a-4a4e-a6f3-c4cef250fd48
20260812170829,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T17:47:32.665Z,2026-08-12T17:51:46.272Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,2,2026-08-12T17:47:50.253Z,671a3bdd-f523-4ead-8f5c-38e46b083399
20260812090134,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T09:01:34.424Z,2026-08-12T09:02:49.680Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-12T09:01:38.825Z,473be684-042c-471f-a263-402ba6fc6c7d
20260812170829,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-12T17:08:29.088Z,2026-08-12T17:09:27.794Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-12T17:08:31.611Z,23a4a328-005d-472d-8b87-bb30b33501a7
202608170608369015,107,P1/P2 Clinical Domain Silver,pl_execute_Clinical,/pipelines/pl_execute_Clinical,BRONZE LAKEHOUSE,SL,DEV,2026-08-17T06:08:20.894Z,2026-08-17T06:55:34.597Z,SUCCESS,MANUAL,MANUAL,15,15,0,0,0,1,2026-08-17T06:08:20.894Z,83c0f655-df7d-4ce0-a8e7-3e8120951bbc
202608170422315750,107,P1/P2 Clinical Domain Silver,pl_execute_Clinical,/pipelines/pl_execute_Clinical,BRONZE LAKEHOUSE,SL,DEV,2026-08-17T04:24:20.510Z,2026-08-17T05:11:51.482Z,SUCCESS,MANUAL,MANUAL,15,15,0,0,0,1,2026-08-17T04:24:20.510Z,0b53dc13-182d-4036-9b17-0891eca5f916
202608190459300344,107,P1/P2 Clinical Domain Silver,pl_execute_Clinical,/pipelines/pl_execute_Clinical,BRONZE LAKEHOUSE,SL,DEV,2026-08-19T04:59:14.355Z,2026-08-19T05:37:59.766Z,SUCCESS,MANUAL,MANUAL,15,15,0,0,0,1,2026-08-19T04:59:14.355Z,05916e11-44cf-456b-ac26-991e7ff5d7aa
202608171031498593,107,P1/P2 Clinical Domain Silver,pl_execute_Clinical,/pipelines/pl_execute_Clinical,BRONZE LAKEHOUSE,SL,DEV,2026-08-17T10:31:35.703Z,2026-08-17T11:08:38.269Z,SUCCESS,MANUAL,MANUAL,15,15,0,0,0,1,2026-08-17T10:31:35.703Z,16b28601-46b7-41d7-bb6b-81142615d65b
202608191104247942,107,P1/P2 Clinical Domain Silver,pl_execute_Clinical,/pipelines/pl_execute_Clinical,BRONZE LAKEHOUSE,SL,DEV,2026-08-19T11:04:09.169Z,2026-08-19T11:39:47.761Z,SUCCESS,MANUAL,MANUAL,15,15,0,0,0,1,2026-08-19T11:04:09.169Z,8c2f72fa-f3d3-4c31-9e7b-e1d36d508d72
20260824135110,130,Azure Sql Python Gold,pl_azure_sql_python,/pipelines/pl_Azure_Sql_Python,SILVER LAKEHOUSE,GL,DEV,2026-08-24T13:51:10.813Z,2026-08-24T13:52:29.209Z,PARTIAL_SUCCESS,MANUAL,MANUAL,2,1,1,0,0,1,2026-08-24T13:51:10.813Z,65ef2c78-6383-4fa0-b292-451fef5594ab
202608171005421194,82,Salesforce Bronze Pipeline,nb_salesforce_src_to_brz,/notebooks/nb_salesforce_execute,SALESFORCE,BR,DEV,2026-08-17T10:05:42.119Z,2026-08-17T10:12:10.126Z,FAILED,SCHEDULE,Fabric,10,9,1,0,0,1,2026-08-17T10:05:44.348Z,7037e752-f6e1-4d8a-bc47-4e70a4e83a16
202608201125599805,82,Salesforce Bronze Pipeline,nb_salesforce_src_to_brz,/notebooks/nb_salesforce_execute,SALESFORCE,BR,DEV,2026-08-20T11:25:59.980Z,2026-08-20T11:31:34.122Z,FAILED,SCHEDULE,Fabric,10,1,9,0,0,1,2026-08-20T11:26:01.381Z,79156e84-8509-4e63-a064-b4b0873a2a40
20260817185126,116,nb_patientservices_slv_to_slv,pl_patientservices,/bhg/patientservices,Patient Services,SL,DEV,2026-08-17T18:52:19.665Z,2026-08-17T18:52:19.665Z,FAILED,Pipeline,Fabric,1,0,1,0,0,1,2026-08-17T18:52:19.665Z,23af5ae6-07b4-4cfa-90b0-490e7d2c5b4b
20260817192016,116,nb_patientservices_slv_to_slv,pl_patientservices,/bhg/patientservices,Patient Services,SL,DEV,2026-08-17T19:21:11.820Z,2026-08-17T19:21:11.820Z,FAILED,Pipeline,Fabric,1,0,1,0,0,1,2026-08-17T19:21:11.820Z,2a903478-f222-4c4d-a118-6c6f460e3c9c
20260819155503,91,Bronze Conferdeploy,nb_conferdeploy_src_to_brz,/notebooks/nb_conferdeploy_execute,Conferdeploy,BR,DEV,2026-08-19T15:55:03.462Z,2026-08-19T15:56:04.761Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-19T15:55:05.003Z,70375d96-6ad0-4ecf-ab3c-8dd1fbb1f757
20260819173530,91,Bronze Conferdeploy,nb_conferdeploy_src_to_brz,/notebooks/nb_conferdeploy_execute,Conferdeploy,BR,DEV,2026-08-19T17:35:48.169Z,2026-08-19T17:36:13.874Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-19T17:35:34.137Z,524d77ff-a682-4916-9dc7-dd9b03654f88
20260819131744,109,Cash Flow Bronze Pipeline,nb_cashflow_src_to_brz1,/notebooks/nb_cashflow_src_to_brz1,Cash Flow,BRZ,DEV,2026-08-19T13:17:44.427Z,2026-08-19T13:17:44.427Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-19T13:17:44.427Z,033e2b9b-3e61-42eb-8a4a-6f9de454a9d1
202608241408171802,88,SAMMS P1 Reference Bronze Pipeline,pl_execute_reference,/pipelines/pl_execute_reference,SAMMS,BR,DEV,2026-08-24T14:08:10.919Z,2026-08-24T15:03:52.915Z,FAILED,SCHEDULE,Fabric,1042,115,927,0,0,1,2026-08-24T14:08:10.919Z,6c7532c9-dcb1-40a3-beaa-690039713dec
202608241253386616,88,SAMMS P1 Reference Bronze Pipeline,pl_execute_reference,/pipelines/pl_execute_reference,SAMMS,BR,DEV,2026-08-24T12:53:32.009Z,2026-08-24T13:43:19.460Z,FAILED,SCHEDULE,Fabric,1042,115,927,0,0,1,2026-08-24T12:53:32.009Z,8f1806c1-b1f2-4ac5-b25b-086fec51b8fb
202608251629636804,88,SAMMS P1 Reference Bronze Pipeline,pl_execute_reference,/pipelines/pl_execute_reference,SAMMS,BR,DEV,2026-08-25T16:29:57.483Z,2026-08-25T16:49:26.444Z,SUCCESS,SCHEDULE,Fabric,18,18,0,0,0,1,2026-08-25T16:29:57.483Z,6d78ce37-8c21-4519-a454-1e5ee4a84a47
202608251712711180,89,SAMMS P1 Reference Silver Pipeline,nb_p1_reference_bronze_to_silver,/notebooks/nb_p1_reference_bronze_to_silver,SAMMS,SL,DEV,2026-08-25T17:12:55.722Z,2026-08-25T17:34:06.456Z,SUCCESS,SCHEDULE,Fabric,9,9,0,0,0,1,2026-08-25T17:12:55.722Z,72553dbc-d702-4eda-a5d0-9ceb643e22ea
202608221237431665,89,SAMMS P1 Reference Silver Pipeline,nb_p1_reference_bronze_to_silver,/notebooks/nb_p1_reference_bronze_to_silver,SAMMS,SL,DEV,2026-08-22T12:37:26.733Z,2026-08-22T13:23:37.337Z,SUCCESS,SCHEDULE,Fabric,9,9,0,0,0,1,2026-08-22T12:37:26.733Z,63818914-9c2b-4ff6-ac1c-35595835ab93
202608241253486616,89,SAMMS P1 Reference Silver Pipeline,nb_p1_reference_bronze_to_silver,/notebooks/nb_p1_reference_bronze_to_silver,SAMMS,SL,DEV,2026-08-24T12:53:32.009Z,2026-08-24T13:43:37.548Z,SKIPPED,SCHEDULE,Fabric,9,1,0,8,0,1,2026-08-24T12:53:32.009Z,8f1806c1-b1f2-4ac5-b25b-086fec51b8fb
20260824105559,112,AppointmentsReoccurringCounseling Silver Pipeline,nb_azuresql_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/Azuresql/nb_azuresql_slv,Azure SQL,SL,DEV,2026-08-24T11:19:31.000Z,,RUNNING,SCHEDULED,Fabric,14,0,0,0,1,2,2026-08-24T11:19:32.520Z,0962alssadgf_as255_d0988006789
20260824112747,112,AppointmentsReoccurringCounseling Silver Pipeline,nb_azuresql_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/Azuresql/nb_azuresql_slv,Azure SQL,SL,DEV,2026-08-24T11:27:47.000Z,,RUNNING,SCHEDULED,Fabric,14,0,0,0,0,1,2026-08-24T11:27:48.579Z,0962alssadgf_as255_d0988006789
20260826194620,131,AzureSQL4 Workflows Silver Pipeline,nb_azuresql4_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/AzureSQL4/nb_azuresql4_slv_to_slv,AzureSQL4 Workflows,SL,DEV,2026-08-26T20:37:03.743Z,,RUNNING,SCHEDULED,Fabric,12,0,0,0,1,3,2026-08-26T20:37:03.743Z,52f63b67-61c9-42a6-906b-1d722a4e9303
202608110031751337,32,SAMMS FormAnswerSignatures Silver Pipeline,pl_execute_pipeline_answersignature,/notebooks/nb_answersig_bronze_to_silver,Lakehouse,SL,DEV,2026-08-11T00:31:59.071Z,2026-08-11T00:49:34.101Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-11T00:31:59.071Z,03b87ee5-1e5e-4b32-ba16-03ddc89bc75a
202608102151319703,32,SAMMS FormAnswerSignatures Silver Pipeline,pl_execute_pipeline_answersignature,/notebooks/nb_answersig_bronze_to_silver,Lakehouse,SL,DEV,2026-08-10T21:51:49.767Z,2026-08-10T22:29:20.601Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T21:51:49.767Z,733bdb65-98e7-4d6d-af8f-93040e55bb44
202608141857440774,32,SAMMS FormAnswerSignatures Silver Pipeline,pl_execute_pipeline_answersignature,/notebooks/nb_answersig_bronze_to_silver,Lakehouse,SL,DEV,2026-08-14T18:57:29.834Z,2026-08-14T19:37:53.888Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-14T18:57:29.834Z,015634ea-243f-49e1-a18e-0e1d033651d1
202608102246389962,32,SAMMS FormAnswerSignatures Silver Pipeline,pl_execute_pipeline_answersignature,/notebooks/nb_answersig_bronze_to_silver,Lakehouse,SL,DEV,2026-08-10T22:46:40.036Z,2026-08-10T23:26:09.259Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-10T22:46:40.036Z,577185a2-f5a0-4625-b776-012683caf0bc
202608141505574909,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-14T15:06:25.384Z,2026-08-14T15:16:45.585Z,SUCCESS,SCHEDULE,Fabric,84,84,0,0,0,1,2026-08-14T15:06:25.384Z,7969362d-463a-4985-92c3-d629dd6d5c4e
202608150537402637,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-15T05:37:35.492Z,2026-08-15T05:54:35.255Z,SUCCESS,SCHEDULE,Fabric,84,84,0,0,0,1,2026-08-15T05:37:35.492Z,92fdec37-a7f1-4589-8ea2-af8b074ddb31
202608141147662582,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-14T11:47:59.792Z,2026-08-14T11:55:02.046Z,SUCCESS,SCHEDULE,Fabric,84,84,0,0,0,1,2026-08-14T11:47:59.792Z,21f5cd31-796d-43ad-806e-67ead954f01a
202608181205521842,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-18T12:05:45.094Z,2026-08-18T12:31:08.606Z,SUCCESS,SCHEDULE,Fabric,36,36,0,0,1,1,2026-08-18T12:05:45.094Z,201d97b6-7f87-43f7-a098-fb002daf1faf
202608170720364599,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-17T07:20:30.471Z,2026-08-17T07:49:39.466Z,SUCCESS,SCHEDULE,Fabric,84,84,0,0,0,1,2026-08-17T07:20:30.471Z,422b71cc-fe6c-4f30-846d-92fb5587d0e9
202608140725214656,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-14T07:25:14.540Z,2026-08-14T07:44:51.811Z,SUCCESS,SCHEDULE,Fabric,84,84,0,0,0,1,2026-08-14T07:25:14.540Z,9e759780-91b7-4e4a-882b-cd4350ec70b7
202608250343360390,118,SAMMS P1/P2 Assessments Bronze,pl_p1p2_assessments,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_p1p2_assessments,SAMMS,BR,DEV,2026-08-25T03:43:29.460Z,2026-08-25T04:03:20.975Z,SUCCESS,SCHEDULE,Fabric,24,24,0,0,1,1,2026-08-25T03:43:29.460Z,8c969a39-95ec-4087-9ad3-4a9580887e34
20260812085501,116,Patient Services Silver Pipeline,nb_patientservices_slv_to_slv,/notebooks/nb_patientservices_slv_to_slv,Patient Services,SL,DEV,2026-08-12T10:34:14.182Z,2026-08-12T10:39:10.464Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,3,2026-08-12T10:34:32.437Z,06da4077-0581-4ada-895f-f1648e88cc4b
20260812085501,116,Patient Services Silver Pipeline,nb_patientservices_slv_to_slv,/notebooks/nb_patientservices_slv_to_slv,Patient Services,SL,DEV,2026-08-12T10:17:34.344Z,2026-08-12T10:20:23.133Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,2,2026-08-12T10:17:44.770Z,70e97e1a-3a6b-47da-8e16-7a0b9c2ac95a
20260812085501,116,Patient Services Silver Pipeline,nb_patientservices_slv_to_slv,/notebooks/nb_patientservices_slv_to_slv,Patient Services,SL,DEV,2026-08-12T10:52:20.123Z,2026-08-12T10:56:55.897Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,4,2026-08-12T10:52:34.953Z,92859603-ed5a-4a4e-a6f3-c4cef250fd48
20260812085501,116,Patient Services Silver Pipeline,nb_patientservices_slv_to_slv,/notebooks/nb_patientservices_slv_to_slv,Patient Services,SL,DEV,2026-08-12T12:14:46.213Z,2026-08-12T12:19:55.243Z,FAILED,SCHEDULE,Fabric,1,0,0,0,1,6,2026-08-12T12:15:04.840Z,83a13fa6-60ac-4b7a-8e42-3e96f2fa8836
20260824095634,112,AppointmentsReoccurringCounseling Silver Pipeline,nb_azuresql_slv_to_slv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/2_Transformation/Azuresql/nb_azuresql_slv,Azure SQL,SL,DEV,2026-08-24T09:56:34.599Z,,RUNNING,SCHEDULED,Fabric,14,0,0,0,0,1,2026-08-24T09:56:35.778Z,34avf62a8a-1c5f-4dad-c48-dc1h56789
20260812085501,116,Patient Services Silver Pipeline,nb_patientservices_slv_to_slv,/notebooks/nb_patientservices_slv_to_slv,Patient Services,SL,DEV,2026-08-12T11:31:27.262Z,2026-08-12T11:37:35.643Z,FAILED,SCHEDULE,Fabric,1,0,1,0,1,5,2026-08-12T11:31:45.702Z,707a824e-33de-4319-b626-cf63a3508155
202608102108561394,28,SAMMS FormQuestionAnswers Bronze Pipeline,pl_execute_form_questionanswers,/pipelines/pl_forms_samms_to_lakehouse,SAMMS,BR,DEV,2026-08-10T21:08:52.328Z,2026-08-10T21:45:48.581Z,SUCCESS,SCHEDULE,Fabric,115,115,0,0,0,1,2026-08-10T21:08:52.328Z,919a3989-3039-4ed4-8e54-b0f9527e0235
202608141850614621,28,SAMMS FormQuestionAnswers Bronze Pipeline,pl_execute_form_questionanswers,/pipelines/pl_forms_samms_to_lakehouse,SAMMS,BR,DEV,2026-08-14T18:50:55.250Z,2026-08-14T20:19:29.952Z,SUCCESS,SCHEDULE,Fabric,115,115,0,0,0,1,2026-08-14T18:50:55.250Z,06b9d75d-291b-4cd2-9a89-52908a52280f
20260813112206,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-13T11:22:28.771Z,2026-08-13T11:27:04.785Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-13T11:22:11.874Z,971f0b89-0a2f-41c6-b8a9-d60aa59ce7d5
20260813120409,117,Patient Services Gold Pipeline,nb_patientservices_slv_to_gld,/notebooks/nb_patientservices_slv_to_gld,Patient Services,GL,DEV,2026-08-13T12:04:34.647Z,2026-08-13T12:09:12.233Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-13T12:04:13.444Z,6014d6de-3d2c-4cd5-a4f4-e68917ec3897
202608201648145195,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-20T16:48:14.519Z,2026-08-20T16:54:30.326Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-20T16:48:16.037Z,4ed56315-bafe-4059-9903-76e756bd89c4
202608150639059642,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-15T06:39:05.964Z,2026-08-15T06:45:47.894Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-15T06:39:08.598Z,4b120bb3-f1e6-442e-8114-0fadc28f6b49
20260819164224,91,Bronze Conferdeploy,nb_conferdeploy_src_to_brz,/notebooks/nb_conferdeploy_execute,Conferdeploy,BR,DEV,2026-08-19T16:42:51.010Z,2026-08-19T16:43:22.441Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-19T16:42:25.774Z,70375d96-6ad0-4ecf-ab3c-88865
20260819165324,91,Bronze Conferdeploy,nb_conferdeploy_src_to_brz,/notebooks/nb_conferdeploy_execute,Conferdeploy,BR,DEV,2026-08-19T16:53:30.225Z,2026-08-19T16:53:41.503Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-19T16:53:25.292Z,70375d96-6ad0-4ecf-ab3c-88865
20260819172802,91,Bronze Conferdeploy,nb_conferdeploy_src_to_brz,/notebooks/nb_conferdeploy_execute,Conferdeploy,BR,DEV,2026-08-19T17:28:20.684Z,2026-08-19T17:28:43.859Z,SUCCESS,SCHEDULED,Fabric,1,1,0,0,0,1,2026-08-19T17:28:05.027Z,70375d96-6ad0-4ecf-ab3c-91105
202608211014497317,124,P1/P2 Assessments Silver,pl_execute_Assessments_02,/pipelines/pl_execute_Assessments_02,BR,SL,DEV,2026-08-21T10:14:33.601Z,2026-08-21T10:31:19.831Z,SUCCESS,MANUAL,MANUAL,9,9,0,0,0,1,2026-08-21T10:14:33.601Z,8c07e343-4781-4d6b-b62d-dcb12587d856
202608220857444379,124,P1/P2 Assessments Silver,pl_execute_Assessments_02,/pipelines/pl_execute_Assessments_02,BR,SL,DEV,2026-08-22T08:57:28.755Z,2026-08-22T09:34:22.737Z,SUCCESS,MANUAL,MANUAL,9,9,0,0,0,1,2026-08-22T08:57:28.755Z,39d3782c-f729-4e52-b4aa-f257942a503a
20260812141542,101,QQ_GLTRAN Silver Pipeline,nb_qq_gltran_brz_to_slv,/notebooks/nb_qq_gltran_brz_to_slv,DRD,SL,DEV,2026-08-12T14:15:47.637Z,2026-08-12T14:17:32.470Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-12T14:15:51.806Z,73cb27f3-e3a8-4a25-bf87-1cf2e3ca34d8
20260811125826,101,QQ_GLTRAN Silver Pipeline,nb_qq_gltran_brz_to_slv,/notebooks/nb_qq_gltran_brz_to_slv,DRD,SL,DEV,2026-08-11T12:59:05.729Z,2026-08-11T13:01:47.673Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-11T12:59:23.700Z,07a568df-8fb2-477d-9bf7-93c7d3cf3953
20260812055515,101,QQ_GLTRAN Silver Pipeline,nb_qq_gltran_brz_to_slv,/notebooks/nb_qq_gltran_brz_to_slv,DRD,SL,DEV,2026-08-12T05:55:52.548Z,2026-08-12T05:57:04.449Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-12T05:55:59.874Z,4d11fd15-9e7f-4c18-9ed8-d28ed5d51a62
20260812051849,101,QQ_GLTRAN Silver Pipeline,nb_qq_gltran_brz_to_slv,/notebooks/nb_qq_gltran_brz_to_slv,DRD,SL,DEV,2026-08-12T05:18:56.260Z,2026-08-12T05:20:34.118Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-12T05:19:13.147Z,869f1a46-93ef-4f12-a49b-3bbeb426170a
20260812013346,101,QQ_GLTRAN Silver Pipeline,nb_qq_gltran_brz_to_slv,/notebooks/nb_qq_gltran_brz_to_slv,DRD,SL,DEV,2026-08-12T01:33:54.129Z,2026-08-12T01:36:19.086Z,SUCCESS,SCHEDULE,Fabric,1,1,0,0,0,1,2026-08-12T01:34:07.703Z,6cc434e9-f97e-4251-a21f-0d09ad221fad
202608191519595710,97,SAMMS P1 Forms Bronze Pipeline,pl_execute_forms,/pipelines/pl_execute_forms,SAMMS,BR,DEV,2026-08-19T15:19:52.831Z,2026-08-19T16:02:44.606Z,SUCCESS,SCHEDULE,Fabric,1035,1035,0,0,0,1,2026-08-19T15:19:52.831Z,0e774440-67e4-4817-8f97-24afdbb9d82f
20260820035127,39,KnowBe4 Gold Pipeline,nb_knowbe4_slv_to_gld,/notebooks/nb_knowbe4_slv_to_gld,KNOWBE4,GL,DEV,2026-08-20T03:51:27.271Z,2026-08-20T03:52:16.791Z,FAILED,SCHEDULE,Fabric,1,0,1,0,0,1,2026-08-20T03:51:28.707Z,10674be9-f2b1-4514-8872-e5284ac360a9
202608210210099193,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-21T02:10:09.919Z,2026-08-21T02:16:06.464Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-21T02:10:11.508Z,6e633944-6270-4167-9c27-2b58aaa91b88
202608141112591965,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-14T11:12:59.196Z,2026-08-14T11:20:05.406Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-14T11:13:01.712Z,65af9a38-d304-499c-abe3-51037aa67f0b
202608201553439487,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-20T15:53:43.949Z,2026-08-20T15:59:53.519Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-20T15:53:45.804Z,95538f17-9d82-404e-9e3f-d1777714a921
202608211041144699,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-21T10:41:14.470Z,2026-08-21T10:47:09.256Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-21T10:41:15.967Z,45603680-296f-4487-82f1-f8045d5f38e1
202608201748445561,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-20T17:48:44.556Z,2026-08-20T17:54:55.907Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-20T17:48:47.495Z,635224f3-f193-4ab0-a06c-8d0fbf5d6c6d
202608150736329386,83,Salesforce Silver Pipeline,nb_salesforce_brz_to_slv,/notebooks/nb_salesforce_brz_to_slv,SALESFORCE,SL,DEV,2026-08-15T07:36:32.938Z,2026-08-15T07:43:18.387Z,SUCCESS,SCHEDULE,Fabric,10,10,0,0,0,1,2026-08-15T07:36:35.691Z,7aeef17f-6a83-4892-911d-f2c8473c9ddd
202608251925573776,85,SAMMS INV Bronze Pipeline,pl_inv,BHG-DATA-PLATFORM-CORE-DEV/2_Engineering/3_Orchestration/pl_inv,SAMMS,BR,DEV,2026-08-25T19:25:52.164Z,2026-08-25T21:24:10.565Z,SUCCESS,SCHEDULE,Fabric,2757,2757,0,0,0,1,2026-08-25T19:25:52.164Z,7eb7a049-5d17-4a23-bb2f-3b9c445afd32
